Sector,Layer,Component,xo,yo,zo,xe,ye,ze
1,1,47,0.7797971159753901,0.37712436809416805,0.33331597354594616,0.7804352267545844,0.6211695663418744,0.33380999374948833
1,1,48,0.7847603408662165,0.37459108902998606,0.3242045540285311,0.7854097708732426,0.623709732264965,0.3247893631243874
1,1,49,0.789723565757043,0.372057809965804,0.31509313451111653,0.7903843149919009,0.6262498981880558,0.31576873249928694
1,1,50,0.7946867906478694,0.369524530901622,0.3059817149937025,0.795358859110559,0.6287900641111465,0.3067481018741871
1,1,51,0.799650015538696,0.36699125183743997,0.296870295476288,0.8003334032292174,0.6313302300342373,0.2977274712490867
1,1,52,0.8046132404295224,0.3644579727732579,0.2877588759588729,0.8053079473478756,0.633870395957328,0.28870684062398577
1,1,53,0.8120580777657621,0.3606580541769849,0.27409174668275216,0.812769763525863,0.6376806448419642,0.27517589468633624
1,1,54,0.8219845275474151,0.3555914960486209,0.2558689076479225,0.8227188517631796,0.6427609766881456,0.25713463343613485
1,1,55,0.8319109773290679,0.3505249379202568,0.23764606861309395,0.832667940000496,0.6478413085343271,0.2390933721859346
1,1,56,0.8418374271107208,0.34545837979189276,0.2194232295782654,0.8426170282378125,0.6529216403805085,0.22105211093573435
1,1,57,0.851763876892374,0.34039182166352877,0.20120039054343683,0.8525661164751291,0.6580019722266901,0.20301084968553407
1,1,58,0.8616903266740268,0.33532526353516473,0.18297755150860828,0.8625152047124456,0.6630823040728715,0.18496958843533381
1,1,59,0.8716167764556797,0.3302587054068006,0.16475471247377974,0.872464292949762,0.668162635919053,0.16692832718513353
1,1,60,0.8815432262373328,0.3251921472784366,0.14653187343895063,0.8824133811870787,0.6732429677652344,0.14888706593493273
1,1,61,0.8914696760189856,0.32012558915007255,0.12830903440412206,0.8923624694243951,0.678323299611416,0.13084580468473248
1,1,62,0.9013961258006385,0.31505903102170857,0.11008619536929351,0.9023115576617116,0.6834036314575974,0.11280454343453221
1,1,63,0.9113225755822913,0.3099924728933444,0.09186335633446387,0.9122606458990279,0.6884839633037789,0.09476328218433086
1,1,64,0.9212490253639445,0.3049259147649804,0.0736405172996353,0.9222097341363447,0.6935642951499603,0.0767220209341306
1,1,65,0.9311754751455973,0.2998593566366164,0.0554176782648073,0.9321588223736611,0.6986446269961418,0.05868075968393086
1,1,66,0.9411019249272503,0.29479279850825235,0.0371948392299782,0.9421079106109777,0.7037249588423232,0.040639498433730055
1,1,67,0.9510283747089033,0.28972624037988837,0.01897200019514964,0.9520569988482942,0.7088052906885048,0.02259823718352979
1,1,68,0.9609548244905561,0.2846596822515242,0.0007491611603199943,0.9620060870856106,0.7138856225346863,0.0045569759333284445
1,2,1,0.9557215420509282,0.710264660982394,0.016779169850984762,0.9676167280022998,0.7053464531580947,0.0007416962958419171
1,2,2,0.9448245451314554,0.7047039228174712,0.03678372588002916,0.96761535302513,0.6941954444387319,0.0007441896220375361
1,2,3,0.9339275482119829,0.6991431846525483,0.05678828190907464,0.9676139780479603,0.683044435719369,0.0007466829482342337
1,2,4,0.9230305512925102,0.6935824464876257,0.07679283793811849,0.9676126030707907,0.6718934270000063,0.0007491762744309313
1,2,5,0.9121335543730376,0.6880217083227028,0.09679739396716397,0.9676112280936211,0.6607424182806434,0.0007516696006270896
1,2,6,0.9012365574535649,0.68246097015778,0.11680194999620835,0.9676098531164514,0.6495914095612805,0.000754162926823248
1,2,7,0.8903395605340922,0.6769002319928572,0.13680650602525277,0.9676084781392817,0.6384404008419176,0.0007566562530194063
1,2,8,0.8794425636146196,0.6713394938279345,0.15681106205429823,0.9676071031621121,0.6272893921225547,0.0007591495792161039
1,2,9,0.8685455666951469,0.6657787556630117,0.17681561808334262,0.9676057281849422,0.6161383834031919,0.0007616429054117229
1,2,10,0.8576485697756743,0.6602180174980887,0.19682017411238756,0.9676043532077725,0.604987374683829,0.0007641362316078813
1,2,11,0.8467515728562017,0.654657279333166,0.21682473014143197,0.9676029782306028,0.5938363659644662,0.0007666295578040396
1,2,12,0.8358545759367291,0.6490965411682432,0.2368292861704769,0.9676016032534331,0.5826853572451033,0.0007691228840012764
1,2,13,0.8249575790172564,0.6435358030033205,0.25683384219952077,0.9676002282762635,0.5715343485257405,0.0007716162101974348
1,2,14,0.8140605820977836,0.6379750648383976,0.2768383982285662,0.9675988532990938,0.5603833398063777,0.0007741095363935931
1,2,15,0.8031635851783112,0.6324143266734747,0.2968429542576101,0.967597478321924,0.5492323310870147,0.0007766028625902907
1,2,16,0.7949908374887066,0.6282437730497827,0.3118463712793946,0.9675967908333392,0.5408688990581154,0.0007778495256875609
1,2,17,0.7895423390289703,0.6254634039673214,0.32184864929391654,0.9675961033447545,0.5352933946984341,0.000779096188786449
1,2,18,0.7840938405692338,0.6226830348848599,0.33185092730843846,0.9675954158561696,0.5297178903387526,0.0007803428518847978
1,2,19,0.7786453421094975,0.6199026658023985,0.34185320532296093,0.9675947283675849,0.5241423859790711,0.0007815895149826073
1,2,20,0.7731968436497614,0.6171222967199371,0.35185548333748395,0.9675940408789999,0.5185668816193897,0.0007828361780809561
1,2,21,0.767748345190025,0.6143419276374756,0.3618577613520064,0.9675933533904151,0.5129913772597083,0.0007840828411787656
1,2,22,0.7622998467302886,0.6115615585550143,0.3718600393665278,0.9675926659018302,0.5074158729000269,0.0007853295042771144
1,2,23,0.7568513482705524,0.6087811894725529,0.3818623173810508,0.9675919784132453,0.5018403685403454,0.000786576167374924
1,2,24,0.7514028498108161,0.6060008203900915,0.3918645953955733,0.9675912909246606,0.496264864180664,0.0007878228304727335
1,2,25,0.7459543513510797,0.60322045130763,0.40186687341009575,0.9675906034360757,0.4906893598209826,0.0007890694935716215
1,2,26,0.7405058528913433,0.6004400822251686,0.4118691514246182,0.9675899159474909,0.4851138554613012,0.0007903161566694311
1,2,27,0.7350573544316071,0.5976597131427073,0.42187142943914013,0.967589228458906,0.47953835110161974,0.0007915628197677799
1,2,28,0.7296088559718708,0.5948793440602459,0.43187370745366205,0.9675885409703211,0.47396284674193834,0.0007928094828661287
1,2,29,0.7241603575121345,0.5920989749777845,0.4418759854681851,0.9675878534817363,0.4683873423822569,0.0007940561459639382
1,2,30,0.7187118590523982,0.589318605895323,0.451878263482707,0.9675871659931514,0.4628118380225755,0.000795302809062287
1,2,31,0.7132633605926618,0.5865382368128617,0.4618805414972289,0.9675864785045666,0.45723633366289407,0.0007965494721606358
1,2,32,0.7078148621329255,0.5837578677304003,0.4718828195117519,0.9675857910159817,0.4516608293032126,0.0007977961352584453
1,2,33,0.7023663636731892,0.5809774986479388,0.4818850975262744,0.9675851035273969,0.4460853249435312,0.0007990427983562548
1,2,34,0.6969178652134528,0.5781971295654775,0.49188737554079687,0.9675844160388121,0.4405098205838498,0.0008002894614551429
1,2,35,0.6914693667537164,0.575416760483016,0.5018896535553193,0.9675837285502271,0.43493431622416834,0.0008015361245524132
1,2,36,0.6860208682939802,0.5726363914005547,0.5118919315698413,0.9675830410616425,0.42935881186448693,0.0008027827876513012
1,2,37,0.680572369834244,0.5698560223180933,0.5218942095843637,0.9675823535730574,0.4237833075048055,0.00080402945074965
1,2,38,0.6751238713745075,0.5670756532356318,0.5318964875988856,0.9675816660844728,0.41820780314512407,0.0008052761138474595
1,2,39,0.6696753729147712,0.5642952841531705,0.5418987656134087,0.9675809785958879,0.41263229878544266,0.0008065227769458083
1,2,40,0.6642268744550349,0.561514915070709,0.55190104362793,0.967580291107303,0.4070567944257612,0.0008077694400441571
1,2,41,0.6587783759952985,0.5587345459882477,0.5619033216424525,0.9675796036187182,0.4014812900660798,0.0008090161031419667
1,2,42,0.6533298775355623,0.5559541769057863,0.5719055996569755,0.9675789161301332,0.3959057857063983,0.0008102627662403155
1,2,43,0.6478813790758259,0.5531738078233249,0.581907877671498,0.9675782286415485,0.3903302813467169,0.0008115094293375857
1,2,44,0.6424328806160895,0.5503934387408634,0.5919101556860205,0.9675775411529636,0.38475477698703553,0.0008127560924359345
1,2,45,0.6369843821563533,0.5476130696584021,0.6019124337005424,0.9675768536643787,0.379179272627354,0.0008140027555348226
1,2,46,0.631535883696617,0.5448327005759407,0.6119147117150648,0.9675761661757939,0.37360376826767266,0.0008152494186320928
1,2,47,0.6260873852368806,0.5420523314934793,0.6219169897295868,0.9675754786872092,0.36802826390799115,0.0008164960817304416
1,2,48,0.6206388867771444,0.5392719624110179,0.6319192677441092,0.9675747911986242,0.3624527595483098,0.0008177427448293297
1,2,49,0.615190388317408,0.5364915933285564,0.6419215457586317,0.9675741037100395,0.35687725518862834,0.0008189894079271392
1,2,50,0.6097418898576716,0.5337112242460951,0.6519238237731536,0.9675734162214544,0.35130175082894693,0.000820236071025488
1,2,51,0.6042933913979354,0.5309308551636337,0.6619261017876766,0.9675727287328697,0.3457262464692656,0.0008214827341232975
1,2,52,0.598844892938199,0.5281504860811723,0.6719283798021991,0.9675720412442849,0.3401507421095841,0.0008227293972216463
1,2,53,0.5933963944784626,0.5253701169987108,0.6819306578167216,0.9675713537557,0.33457523774990267,0.0008239760603199951
1,2,54,0.5879478960187264,0.5225897479162495,0.6919329358312435,0.9675706662671151,0.32899973339022126,0.0008252227234172655
1,2,55,0.58249939755899,0.5198093788337881,0.701935213845766,0.9675699787785301,0.3234242290305399,0.0008264693865156143
1,2,56,0.5770508990992538,0.5170290097513267,0.7119374918602884,0.9675692912899454,0.3178487246708584,0.0008277160496145023
1,2,57,0.5716024006395174,0.5142486406688652,0.7219397698748103,0.9675686038013608,0.312273220311177,0.0008289627127123118
1,2,58,0.566153902179781,0.5114682715864038,0.7319420478893328,0.9675679163127758,0.30669771595149553,0.0008302093758106606
1,2,59,0.5607054037200447,0.5086879025039425,0.7419443259038547,0.9675672288241908,0.30112221159181407,0.0008314560389090094
1,2,60,0.5552569052603085,0.505907533421481,0.7519466039183772,0.9675665413356063,0.29554670723213267,0.0008327027020068189
1,2,61,0.5498084068005722,0.5031271643390196,0.7619488819329002,0.9675658538470212,0.28997120287245126,0.0008339493651051677
1,2,62,0.5443599083408358,0.5003467952565582,0.7719511599474227,0.9675651663584366,0.28439569851276986,0.0008351960282029772
1,3,1,0.9563464272903774,0.28764856044826115,0.022054835447889734,0.9682430383672572,0.29266577893610546,0.005964793592620624
1,3,2,0.9454494303709048,0.29320929861318396,0.042059391476934674,0.9682416633900874,0.3038167876554683,0.005967286918817322
1,3,3,0.9345524334514321,0.2987700367781067,0.062063947505979065,0.9682402884129178,0.3149677963748312,0.00596978024501348
1,3,4,0.9236554365319595,0.3043307749430295,0.08206850353502455,0.9682389134357481,0.32611880509419394,0.005972273571210177
1,3,5,0.9127584396124869,0.30989151310795227,0.10207305956406894,0.9682375384585784,0.3372698138135568,0.005974766897406876
1,3,6,0.9018614426930142,0.31545225127287513,0.12207761559311334,0.9682361634814087,0.34842082253291967,0.005977260223602494
1,3,7,0.8909644457735415,0.321012989437798,0.1420821716221588,0.968234788504239,0.3595718312522826,0.005979753549798653
1,3,8,0.8800674488540687,0.32657372760272074,0.16208672765120266,0.9682334135270693,0.37072283997164546,0.005982246875994811
1,3,9,0.8691704519345963,0.3321344657676435,0.18209128368024816,0.9682320385498996,0.3818738486910083,0.0059847402021920475
1,3,10,0.8582734550151235,0.3376952039325663,0.20209583970929199,0.9682306635727298,0.39302485741037113,0.005987233528388206
1,3,11,0.847376458095651,0.3432559420974892,0.22210039573833693,0.9682292885955601,0.404175866129734,0.0059897268545838255
1,3,12,0.8364794611761782,0.34881668026241197,0.24210495176738242,0.9682279136183906,0.41532687484909686,0.005992220180779983
1,3,13,0.8255824642567055,0.3543774184273348,0.2621095077964263,0.9682265386412209,0.4264778835684597,0.00599471350697722
1,3,14,0.814685467337233,0.35993815659225753,0.2821140638254712,0.9682251636640511,0.43762889228782254,0.0059972068331728395
1,3,15,0.8037884704177605,0.36549889475718034,0.30211861985451616,0.9682237886868814,0.4487799010071854,0.005999700159369537
1,3,16,0.795615722728156,0.3696694483808724,0.31712203687630014,0.9682231011982965,0.45714333303608473,0.006000946822467347
1,3,17,0.7901672242684196,0.37244981746333383,0.3271243148908215,0.9682224137097116,0.46271883739576614,0.006002193485565696
1,3,18,0.7847187258086832,0.3752301865457952,0.33712659290534397,0.9682217262211268,0.4682943417554476,0.006003440148664044
1,3,19,0.7792702273489469,0.37801055562825664,0.347128870919867,0.9682210387325421,0.47386984611512906,0.0060046868117618534
1,3,20,0.7738217288892106,0.380790924710718,0.35713114893438946,0.9682203512439572,0.4794453504748105,0.006005933474860742
1,3,21,0.7683732304294743,0.38357129379317945,0.36713342694891193,0.9682196637553724,0.48502085483449187,0.006007180137958012
1,3,22,0.7629247319697381,0.3863516628756408,0.37713570496343385,0.9682189762667874,0.4905963591941734,0.0060084268010569
1,3,23,0.7574762335100017,0.3891320319581022,0.3871379829779563,0.9682182887782027,0.49617186355385473,0.0060096734641547096
1,3,24,0.7520277350502653,0.3919124010405637,0.39714026099247823,0.9682176012896179,0.5017473679135362,0.006010920127253058
1,3,25,0.7465792365905289,0.39469277012302506,0.4071425390070007,0.9682169138010329,0.5073228722732176,0.006012166790350868
1,3,26,0.7411307381307927,0.39747313920548644,0.4171448170215226,0.9682162263124481,0.5128983766328991,0.0060134134534486775
1,3,27,0.7356822396710563,0.4002535082879478,0.4271470950360451,0.9682155388238632,0.5184738809925804,0.006014660116547026
1,3,28,0.7302337412113199,0.4030338773704092,0.43714937305056756,0.9682148513352784,0.5240493853522619,0.006015906779645375
1,3,29,0.7247852427515837,0.4058142464528706,0.4471516510650906,0.9682141638466937,0.5296248897119433,0.006017153442743185
1,3,30,0.7193367442918474,0.40859461553533205,0.4571539290796125,0.9682134763581088,0.5352003940716247,0.006018400105841534
1,3,31,0.713888245832111,0.4113749846177934,0.4671562070941344,0.9682127888695238,0.5407758984313061,0.006019646768940422
1,3,32,0.7084397473723748,0.41415535370025486,0.47715848510865744,0.9682121013809392,0.5463514027909876,0.0060208934320376915
1,3,33,0.7029912489126384,0.41693572278271623,0.48716076312317935,0.9682114138923543,0.5519269071506689,0.00602214009513658
1,3,34,0.6975427504529021,0.4197160918651776,0.49716304113770127,0.9682107264037695,0.5575024115103504,0.00602338675823385
1,3,35,0.6920942519931658,0.42249646094763904,0.5071653191522237,0.9682100389151844,0.5630779158700319,0.006024633421332199
1,3,36,0.6866457535334294,0.4252768300301005,0.5171675971667462,0.9682093514265997,0.5686534202297133,0.006025880084430548
1,3,37,0.6811972550736931,0.42805719911256185,0.5271698751812687,0.9682086639380147,0.5742289245893947,0.006027126747528896
1,3,38,0.6757487566139568,0.4308375681950232,0.5371721531957917,0.96820797644943,0.5798044289490761,0.006028373410626706
1,3,39,0.6703002581542205,0.4336179372774846,0.5471744312103142,0.9682072889608451,0.5853799333087576,0.006029620073725055
1,3,40,0.6648517596944841,0.4363983063599461,0.5571767092248355,0.9682066014722602,0.590955437668439,0.006030866736823943
1,3,41,0.6594032612347479,0.43917867544240746,0.5671789872393586,0.9682059139836754,0.5965309420281204,0.006032113399921213
1,3,42,0.6539547627750115,0.44195904452486884,0.577181265253881,0.9682052264950906,0.6021064463878019,0.006033360063020101
1,3,43,0.6485062643152752,0.4447394136073302,0.5871835432684029,0.9682045390065057,0.6076819507474832,0.006034606726117372
1,3,44,0.6430577658555389,0.4475197826897917,0.5971858212829249,0.9682038515179209,0.6132574551071648,0.00603585338921626
1,3,45,0.6376092673958025,0.450300151772253,0.6071880992974473,0.968203164029336,0.6188329594668461,0.0060371000523135295
1,3,46,0.6321607689360661,0.45308052085471445,0.6171903773119698,0.9682024765407512,0.6244084638265276,0.006038346715411878
1,3,47,0.6267122704763298,0.45586088993717583,0.6271926553264923,0.9682017890521664,0.6299839681862089,0.006039593378510228
1,3,48,0.6212637720165936,0.45864125901963726,0.6371949333410153,0.9682011015635814,0.6355594725458904,0.006040840041609115
1,3,49,0.6158152735568572,0.46142162810209864,0.6471972113555367,0.9682004140749968,0.641134976905572,0.006042086704706386
1,3,50,0.6103667750971209,0.46420199718456,0.6571994893700591,0.9681997265864117,0.6467104812652533,0.006043333367804734
1,3,51,0.6049182766373846,0.46698236626702144,0.6672017673845821,0.9681990390978271,0.6522859856249347,0.006044580030902544
1,3,52,0.5994697781776482,0.4697627353494829,0.6772040453991041,0.9681983516092422,0.6578614899846161,0.006045826694000893
1,3,53,0.5940212797179119,0.47254310443194425,0.6872063234136265,0.9681976641206574,0.6634369943442976,0.006047073357099242
1,3,54,0.5885727812581756,0.4753234735144056,0.6972086014281484,0.9681969766320725,0.6690124987039789,0.006048320020197051
1,3,55,0.5831242827984393,0.478103842596867,0.7072108794426709,0.9681962891434875,0.6745880030636604,0.0060495666832954
1,3,56,0.5776757843387029,0.4808842116793285,0.7172131574571934,0.9681956016549027,0.6801635074233419,0.006050813346393748
1,3,57,0.5722272858789668,0.48366458076178986,0.7272154354717164,0.9681949141663179,0.6857390117830233,0.006052060009491558
1,3,58,0.5667787874192304,0.48644494984425124,0.7372177134862378,0.968194226677733,0.6913145161427047,0.006053306672589907
1,3,59,0.561330288959494,0.4892253189267126,0.7472199915007602,0.9681935391891483,0.6968900205023862,0.006054553335687716
1,3,60,0.5558817904997577,0.49200568800917405,0.7572222695152833,0.9681928517005634,0.7024655248620676,0.006055799998786066
1,3,61,0.5504332920400213,0.4947860570916355,0.7672245475298057,0.9681921642119785,0.708041029221749,0.006057046661884953
1,3,62,0.5449847935802852,0.49756642617409685,0.7772268255443276,0.9681914767233937,0.7136165335814304,0.006058293324982224
1,4,1,0.5663431071061398,0.4968404342066973,0.8983390775611643,0.5664944104947472,0.5028665204030428,0.8932030396110457
1,4,2,0.5780219502734685,0.49087432343547016,0.8768992190183251,0.5781998886603946,0.5088488503755794,0.8719768141914269
1,4,3,0.589700793440797,0.4849081944864305,0.8554593604754855,0.5899053668260419,0.5148311985753461,0.8507505887718076
1,4,4,0.6013796366081258,0.47894206553739077,0.8340195019326464,0.6016108449916895,0.5208135467751127,0.8295243633521889
1,4,5,0.6130584797754545,0.4729759365883511,0.8125796433898061,0.6133163231573369,0.5267958949748793,0.8082981379325691
1,4,6,0.624737322942783,0.4670098076393113,0.7911397848469666,0.6250218013229841,0.5327782431746461,0.7870719125129498
1,4,7,0.6364161661101118,0.4610436786902715,0.7696999263041269,0.6367272794886316,0.5387605913744127,0.7658456870933306
1,4,8,0.6480950092774405,0.4550775497412318,0.7482600677612883,0.6484327576542791,0.5447429395741793,0.7446194616737124
1,4,9,0.6597738524447693,0.4491114207921921,0.7268202092184486,0.6601382358199266,0.550725287773946,0.723393236254093
1,4,10,0.6714526956120977,0.4431452918431524,0.7053803506756089,0.6718437139855739,0.5567076359737126,0.7021670108344737
1,4,11,0.6831315387794265,0.4371791628941126,0.6839404921327688,0.6835491921512212,0.5626899841734793,0.6809407854148539
1,4,12,0.694810381946755,0.43121303394507293,0.662500633589929,0.6952546703168686,0.568672332373246,0.6597145599952347
1,4,13,0.7064892251140837,0.4252469049960333,0.6410607750470894,0.7069601484825161,0.5746546805730126,0.6384883345756154
1,4,14,0.7181680682814124,0.4192807760469935,0.6196209165042508,0.7186656266481635,0.5806370287727793,0.6172621091559972
1,4,15,0.7298469114487409,0.41331464709795385,0.5981810579614106,0.7303711048138107,0.586619376972546,0.5960358837363774
1,4,16,0.7415257546160697,0.4073485181489141,0.5767411994185715,0.7420765829794582,0.5926017251723126,0.5748096583167586
1,4,17,0.7532045977833982,0.40138238919987435,0.5553013408757312,0.7537820611451055,0.5985840733720792,0.5535834328971387
1,4,18,0.764883440950727,0.39541626025083465,0.5338614823328915,0.7654875393107531,0.6045664215718459,0.5323572074775195
1,4,19,0.7765622841180557,0.3894501313017949,0.5124216237900531,0.7771930174764005,0.6105487697716125,0.5111309820579013
1,4,20,0.7882411272853843,0.3834840023527552,0.4909817652472134,0.7888984956420478,0.6165311179713793,0.48990475663828204
1,4,21,0.7999199704527129,0.37751787340371545,0.4695419067043731,0.8006039738076951,0.6225134661711458,0.4686785312186622
1,4,22,0.8115988136200417,0.37155174445467576,0.44810204816153404,0.8123094519733426,0.6284958143709125,0.44745230579904294
1,4,23,0.8232776567873702,0.365585615505636,0.4266621896186938,0.8240149301389899,0.6344781625706791,0.4262260803794236
1,4,24,0.834956499954699,0.35961948655659626,0.4052223310758547,0.8357204083046375,0.6404605107704459,0.4049998549598049
1,4,25,0.8466353431220277,0.35365335760755656,0.38378247253301556,0.8474258864702848,0.6464428589702125,0.3837736295401861
1,4,26,0.8583141862893563,0.3476872286585168,0.3623426139901759,0.8591313646359322,0.6524252071699792,0.36254740412056685
1,4,27,0.8699930294566849,0.3417210997094771,0.34090275544733567,0.8708368428015795,0.6584075553697457,0.341321178700947
1,4,28,0.8816718726240135,0.3357549707604374,0.31946289690449603,0.8825423209672268,0.6643899035695124,0.32009495328132775
1,4,29,0.8933507157913422,0.32978884181139767,0.29802303836165633,0.8942477991328742,0.6703722517692791,0.29886872786170954
1,4,30,0.9050295589586709,0.323822712862358,0.27658317981881775,0.9059532772985217,0.6763545999690457,0.27764250244209027
1,4,31,0.9167084021259995,0.3178565839133182,0.25514332127597755,0.9176587554641691,0.6823369481688124,0.25641627702247044
1,4,32,0.9283872452933283,0.3118904549642785,0.23370346273313844,0.9293642336298165,0.6883192963685791,0.2351900516028517
1,4,33,0.9400660884606568,0.3059243260152387,0.21226360419029822,0.9410697117954638,0.6943016445683456,0.21396382618323187
1,4,34,0.9517449316279856,0.29995819706619903,0.19082374564745855,0.9527751899611112,0.7002839927681124,0.1927376007636126
1,4,35,0.9634237747953142,0.29399206811715933,0.16938388710461943,0.9644806681267587,0.706266340967879,0.17151137534399438
1,4,36,0.975102617962643,0.2880259391681196,0.14794402856178032,0.9761861462924061,0.7122486891676457,0.15028514992437508
1,5,1,0.9760125309536074,0.7120068445031518,0.15281855705801584,0.9828953532016473,0.7096727394653723,0.1445986727083742
1,5,2,0.964378836429747,0.7060637797073801,0.1741755323464543,0.9828953532016473,0.6977542967747216,0.1445986727083742
1,5,3,0.9526767957774093,0.7000858003391787,0.1956579765110046,0.9828953532016473,0.6857658351048281,0.1445986727083742
1,5,4,0.9409747551250714,0.6941078209709772,0.21714042067555495,0.9828953532016473,0.6737773734349346,0.1445986727083742
1,5,5,0.9292727144727339,0.6881298416027758,0.23862286484010525,0.9828953532016473,0.6617889117650412,0.1445986727083742
